URL,Last_Modified
https://auctions.royaltyexchange.com/orderbook/asset-detail/4060/,2021-07-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/4056/,2023-05-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/4055/,2022-05-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/4054/,2021-07-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/4053/,2021-12-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/4050/,2021-07-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/4048/,2021-07-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/4046/,2021-07-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/4045/,2022-07-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/4044/,2021-06-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/4042/,2022-04-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/4041/,2021-06-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/4039/,2021-08-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/4038/,2022-03-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/4034/,2023-02-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/4033/,2021-06-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/4030/,2021-10-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/4027/,2021-09-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/4026/,2021-11-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/4024/,2021-08-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/4022/,2021-06-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/4017/,2021-06-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/4016/,2021-06-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/4015/,2021-10-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/4014/,2021-08-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/4013/,2021-09-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/4012/,2023-04-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/4010/,2021-12-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/4009/,2021-12-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/4006/,2022-09-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/4004/,2024-02-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3999/,2022-08-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3996/,2022-02-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3995/,2021-10-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3990/,2022-04-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3985/,2021-09-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3978/,2021-06-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3976/,2021-06-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/3969/,2021-08-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3958/,2021-06-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/3954/,2021-05-31
https://auctions.royaltyexchange.com/orderbook/asset-detail/3950/,2022-01-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3947/,2022-12-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/3945/,2023-01-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/3940/,2021-05-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3938/,2021-05-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3937/,2021-05-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3936/,2021-05-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3935/,2021-05-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3932/,2021-09-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3929/,2021-04-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3925/,2022-01-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3905/,2022-03-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3904/,2021-04-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3903/,2021-04-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/3901/,2024-03-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/3897/,2021-04-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/3896/,2023-05-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/3890/,2021-04-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/3889/,2021-04-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/3888/,2021-04-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/3887/,2021-04-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/3874/,2021-03-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3873/,2021-03-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3871/,2021-03-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3870/,2021-04-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3858/,2024-05-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/3855/,2021-03-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/3853/,2022-01-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3846/,2021-02-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3841/,2021-02-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3840/,2021-02-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3838/,2021-02-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3836/,2021-02-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3834/,2021-02-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3827/,2021-08-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3825/,2021-02-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/3816/,2024-03-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3815/,2023-01-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3813/,2023-01-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/3812/,2021-02-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3811/,2021-02-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3808/,2021-02-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/3807/,2021-02-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/3804/,2024-07-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/3799/,2021-03-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3795/,2021-02-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3794/,2022-01-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/3788/,2021-02-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/3780/,2021-01-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3774/,2022-03-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3771/,2021-02-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3770/,2021-01-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/3764/,2021-01-31
https://auctions.royaltyexchange.com/orderbook/asset-detail/3763/,2022-03-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3758/,2021-02-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3745/,2021-01-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3743/,2021-01-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/3742/,2021-01-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/3732/,2022-07-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/3728/,2021-01-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3715/,2021-07-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/3704/,2022-11-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3700/,2022-08-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3694/,2021-01-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3688/,2023-05-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3683/,2022-02-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3679/,2021-07-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3663/,2020-12-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3655/,2023-04-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3648/,2022-08-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3641/,2021-12-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3633/,2021-01-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3628/,2020-12-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3627/,2020-12-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3606/,2020-11-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3599/,2020-11-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3583/,2020-11-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3563/,2020-10-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3555/,2020-10-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/3547/,2020-10-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/3536/,2020-09-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3534/,2020-09-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3516/,2021-10-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3504/,2020-09-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3502/,2020-09-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3500/,2020-09-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/3499/,2020-09-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3497/,2020-09-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/3496/,2020-09-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3495/,2023-08-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/3489/,2020-08-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3484/,2022-04-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3483/,2021-07-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/3479/,2024-03-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3478/,2022-08-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/3472/,2020-08-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/3469/,2020-08-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3450/,2020-09-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3346/,2024-01-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3324/,2021-11-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/3290/,2020-04-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3244/,2025-03-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/3203/,2022-11-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3173/,2022-01-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/3158/,2024-08-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/3146/,2022-05-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3115/,2023-02-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3065/,2021-12-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/2991/,2024-02-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/2840/,2023-02-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/2833/,2020-06-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/2817/,2023-06-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/2794/,2022-09-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/2793/,2022-04-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/2783/,2024-06-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/6062/,2025-03-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/5788/,2025-03-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/6021/,2025-01-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/4035/,2023-02-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/5492/,2024-01-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/6106/,2025-03-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/6089/,2025-03-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/5703/,2025-03-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/6104/,2025-03-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3762/,2025-03-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/6083/,2025-03-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/6028/,2025-01-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/6127/,2025-04-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/5528/,2025-03-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/6094/,2025-03-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/6108/,2025-03-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/5582/,2024-04-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/5544/,2024-03-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/6049/,2025-02-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/6105/,2025-03-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/5875/,2025-04-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/5991/,2024-12-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/5161/,2023-06-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/6080/,2025-03-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/6160/,2025-04-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/6146/,2025-04-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/6144/,2025-04-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/4280/,2021-10-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/6122/,2025-03-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/5963/,2025-04-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/6145/,2025-04-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3104/,2025-04-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/5778/,2025-04-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/6153/,2025-04-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/4244/,2025-05-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/4568/,2022-04-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/6172/,2025-05-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/6082/,2025-04-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/6091/,2025-04-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/5261/,2025-05-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/6043/,2025-05-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/5996/,2025-05-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/4840/,2022-10-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/6019/,2025-01-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3468/,2020-08-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/4372/,2025-05-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/6102/,2025-05-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/6137/,2025-04-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/6151/,2025-05-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/5514/,2025-05-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/6198/,2025-05-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/6068/,2025-02-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/6142/,2025-04-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/4402/,2025-05-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/6154/,2025-05-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/5965/,2025-01-31
https://auctions.royaltyexchange.com/orderbook/asset-detail/6084/,2025-03-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/4574/,2022-04-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/5453/,2025-05-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/6181/,2025-05-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/6180/,2025-05-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/6029/,2025-05-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/6201/,2025-06-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/5895/,2024-11-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/6190/,2025-05-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/6213/,2025-06-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/5578/,2025-06-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/6222/,2025-06-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/6212/,2025-06-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/6171/,2025-06-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/4648/,2025-05-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/6247/,2025-06-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/6205/,2025-05-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/6150/,2025-06-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/6187/,2025-06-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/6086/,2025-06-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/6098/,2025-05-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/6246/,2025-06-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/4986/,2023-01-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/4806/,2025-06-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/6240/,2025-06-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/6209/,2025-06-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/6245/,2025-06-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3248/,2025-07-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/4264/,2024-11-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/4146/,2022-03-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/4130/,2021-09-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3864/,2021-03-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/4008/,2021-06-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3992/,2021-06-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/3993/,2021-06-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3830/,2021-02-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3571/,2021-02-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3087/,2020-02-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3077/,2020-02-03
https://auctions.royaltyexchange.com/orderbook/asset-detail/3166/,2020-02-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/3088/,2020-02-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3572/,2020-11-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3817/,2021-02-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/3829/,2021-04-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3682/,2021-01-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/3730/,2021-01-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3667/,2020-12-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/4057/,2021-07-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3659/,2021-02-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/3716/,2021-03-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3707/,2021-01-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3435/,2020-08-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3528/,2021-07-08
https://auctions.royaltyexchange.com/orderbook/asset-detail/3645/,2020-12-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3314/,2021-01-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3340/,2020-07-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/3642/,2020-12-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3078/,2020-02-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/3079/,2020-02-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3116/,2020-03-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3201/,2020-11-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3214/,2020-06-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/3269/,2020-09-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3064/,2021-04-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/3062/,2020-06-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3529/,2021-02-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3060/,2020-02-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3082/,2020-03-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/3531/,2020-10-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/2972/,2020-01-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/2901/,2019-11-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/2919/,2019-12-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/2990/,2020-01-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/3159/,2020-09-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/3152/,2020-07-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/2809/,2020-04-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/3247/,2020-07-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/3048/,2020-02-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/3117/,2020-04-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/3482/,2020-12-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/2828/,2020-04-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/2816/,2020-02-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/2789/,2020-08-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/2829/,2020-07-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/2824/,2019-09-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/2795/,2019-11-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/2904/,2019-11-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/2813/,2020-02-25
https://auctions.royaltyexchange.com/orderbook/asset-detail/2803/,2020-07-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/2811/,2021-01-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/4614/,2022-05-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3474/,2020-08-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/3163/,2020-07-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/3123/,2020-10-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3213/,2020-06-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/2915/,2019-11-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/3634/,2021-01-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/3155/,2020-07-21
https://auctions.royaltyexchange.com/orderbook/asset-detail/3699/,2021-03-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/3211/,2020-03-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/3151/,2020-05-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/5054/,2023-04-20
https://auctions.royaltyexchange.com/orderbook/asset-detail/3090/,2021-02-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/6258/,2025-07-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/5120/,2024-08-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/4367/,2023-07-23
https://auctions.royaltyexchange.com/orderbook/asset-detail/6077/,2025-05-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/5986/,2025-07-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/6200/,2025-06-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/6191/,2025-06-13
https://auctions.royaltyexchange.com/orderbook/asset-detail/6263/,2025-07-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/5546/,2024-03-06
https://auctions.royaltyexchange.com/orderbook/asset-detail/3291/,2020-03-31
https://auctions.royaltyexchange.com/orderbook/asset-detail/3540/,2020-09-30
https://auctions.royaltyexchange.com/orderbook/asset-detail/5595/,2024-10-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/5795/,2024-11-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/4609/,2022-04-24
https://auctions.royaltyexchange.com/orderbook/asset-detail/4236/,2021-10-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/2823/,2020-05-14
https://auctions.royaltyexchange.com/orderbook/asset-detail/3127/,2025-06-29
https://auctions.royaltyexchange.com/orderbook/asset-detail/3126/,2022-03-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/2784/,2020-01-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/2796/,2020-09-28
https://auctions.royaltyexchange.com/orderbook/asset-detail/3854/,2021-03-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3705/,2021-07-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/2807/,2021-07-27
https://auctions.royaltyexchange.com/orderbook/asset-detail/5091/,2023-04-10
https://auctions.royaltyexchange.com/orderbook/asset-detail/5201/,2023-06-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/5557/,2024-03-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/6271/,2025-07-18
https://auctions.royaltyexchange.com/orderbook/asset-detail/3186/,2020-06-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/2835/,2020-08-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3243/,2020-09-12
https://auctions.royaltyexchange.com/orderbook/asset-detail/3316/,2020-09-11
https://auctions.royaltyexchange.com/orderbook/asset-detail/6266/,2025-07-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/3313/,2020-08-02
https://auctions.royaltyexchange.com/orderbook/asset-detail/3828/,2024-06-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/4879/,2024-05-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/3776/,2021-02-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/3751/,2021-07-01
https://auctions.royaltyexchange.com/orderbook/asset-detail/3172/,2020-06-26
https://auctions.royaltyexchange.com/orderbook/asset-detail/3746/,2023-06-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3690/,2021-04-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/5566/,2024-11-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/5318/,2025-04-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/3623/,2023-07-16
https://auctions.royaltyexchange.com/orderbook/asset-detail/5404/,2025-06-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/3046/,2020-04-15
https://auctions.royaltyexchange.com/orderbook/asset-detail/5564/,2024-10-17
https://auctions.royaltyexchange.com/orderbook/asset-detail/5534/,2024-10-05
https://auctions.royaltyexchange.com/orderbook/asset-detail/5019/,2024-10-09
https://auctions.royaltyexchange.com/orderbook/asset-detail/4429/,2024-02-19
https://auctions.royaltyexchange.com/orderbook/asset-detail/4088/,2024-01-22
https://auctions.royaltyexchange.com/orderbook/asset-detail/4768/,2024-03-07
https://auctions.royaltyexchange.com/orderbook/asset-detail/5316/,2023-10-04
https://auctions.royaltyexchange.com/orderbook/asset-detail/4967/,2024-02-16
