filename,Sale Price,TermRemaining,TracksIncluded,Fees,NumberOfBids,NumberOfBiddersForIDBefore2783,HighestBidLowestBid,HasLastTransaction,Income_Type_STREAMING MECHANICAL,Income_Type_STREAMINGP ERFORMANCE,Income_Type_STREAMINGS YNCHRONIZATION,Income_Type_MECHANICAL,Income_Type_PERFORMANCE,Income_Type_OTHER,Income_Type_SOUNDRECORDING,Income_Type_SYNCHRONIZATION,Income_Type_DOWNLOAD MECHANICAL,Income_Type_PRINT,Income_Type_DOWNLOAD PERFORMANCE,Income_Type_MECHANICAL PERFORMANCE,Income_Type_PROFIT PARTICIPATION,Income_Type_RADIO,Last12Months,EarningsSinceStart,3YearAverage,DollarAge,CopyrightsIncluded_Yes,Type_xroyaltyType_MusicalCompositionSoundRecording,Type_xroyaltyType_SoundRecording,Rights_Public_Performance,Rights_Sync,Distributor_universal,Distributor_bmi,Distributor_ascap,Distributor_sony,Distributor_warner,Source_cd_sales,Source tv_film,Source_ satellite_radio,Source_internet_streaming
5460.json,56000.0,30_year,274,,28,,30000.0,0,,,,,,7327.8,,,,,,,,,7327.8,53862.43,6526.25,8.18,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5461.json,72225.0,life_of_rights,115,,1,,0.0,0,3656.85,,,315.51,1659.11,170.72,,1465.79,142.81,,,,,,7410.8,79731.6,8237.96,11.27,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5464.json,535000.0,life_of_rights,36,,76,,534999.0,0,37328.52,,,1525.44,20686.09,391.2,,4075.4,,1552.31,,,,,65558.97,534721.28,68551.17,5.15,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5466.json,11000.0,10_year,2,,7,,5000.0,0,,,,,4461.33,,,,,,,,,,4461.33,4585.11,,2.71,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5467.json,16000.0,life_of_rights,8,,56,,19500.0,0,,,,,1677.34,,,,,,,,,,1677.34,74430.24,24779.2,3.11,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5469.json,31500.0,life_of_rights,34,,83,,28378.0,1,,,,,4692.54,,,,,,,,,,4692.54,41908.95,5590.37,5.67,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5471.json,43800.0,life_of_rights,14,,11,,10000.0,1,4501.12,1403.05,508.46,125.07,117.81,69.81,,,,,,,,,6725.32,41337.79,12492.28,4.24,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5472.json,16000.0,life_of_rights,1,,17,,5860.0,1,,,,,3299.97,,,,,,,,,,3299.97,9533.0,,2.06,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5473.json,27000.0,life_of_rights,1,,26,,22250.0,1,,,,,4444.2,,,,,,,,,,4444.75,15131.79,,2.31,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5476.json,15000.0,partial_10_year,26,,3,,12249.99,1,,,,,4445.59,,,,,,,,,,4445.59,50981.39,4336.51,6.83,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5478.json,38000.0,life_of_rights,181,,30,,35000.0,0,,,,,5399.2,,,,,,,,,,5399.2,12334.39,3650.82,7.67,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5479.json,60001.0,life_of_rights,16,,8,,57407.0,1,1005.1,221.58,,907.23,408.28,572.86,,72.36,,,,,,,3187.4,32863.22,3553.65,17.83,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5480.json,130000.0,life_of_rights,27,,53,,174999.0,0,11317.32,,,831.58,3896.46,1947.88,,5346.74,,1786.02,,,,,25126.0,127470.72,34844.57,3.97,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5481.json,65000.0,life_of_rights,1,,27,,35000.0,0,,,,,,,4776.87,,,,,,,,4776.87,20555.28,4695.83,26.69,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5482.json,44250.0,life_of_rights,209,,57,,69999.0,0,,,,,,6259.08,,,,,,,,,6259.08,13537.25,4036.86,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488.json,111000.0,life_of_rights,232,,41,,122000.0,0,,,,,14176.72,,,,,,,,,,14176.72,227784.04,12781.75,10.71,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5489.json,320000.0,fixed_return,435,,7,,295000.0,0,,,,,,,,,,,,,,,114385.93,464601.29,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492.json,13950.0,life_of_rights,2,,17,,10500.0,1,,,,,,,2627.07,,,,,,,,2627.07,12251.16,,2.92,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5495.json,13700.0,life_of_rights,1,,20,,5000.0,0,,,,,,,1327.7,,,,,,,,1327.7,4462.63,1487.54,5.05,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5502.json,6750.0,30_year,2,,14,,6500.0,0,,,,,1090.74,,,,,,,,,,1090.74,5383.53,706.79,7.0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5503.json,156000.0,life_of_rights,70,,47,,143000.0,0,9254.35,,,543.78,2993.63,808.73,,,288.68,658.91,,,,,14548.08,62512.21,12320.94,19.55,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5507.json,41500.0,fixed_return,277,,32,,45999.0,0,,,,,,,20018.42,,,,,,,,20018.42,23332.49,,1.02,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5510.json,161000.0,life_of_rights,16,,87,,299999.0,0,11479.9,4043.01,4567.23,,1575.72,1811.14,,,,514.32,,,,,23991.32,121557.0,22892.99,4.91,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5511.json,30000.0,life_of_rights,25,,2,,10000.0,0,1326.88,,,106.07,1849.47,49.32,,4123.83,118.54,,,,,,7574.11,202887.88,7493.92,6.29,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5512.json,29850.0,life_of_rights,510,,11,,31800.0,1,,,,,5169.11,,,,,,,,,,5281.08,32188.64,5536.22,5.1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5514.json,4750.0,partial_10_year,25,,7,,3500.0,1,,,,,2360.79,,,,,,,,,,2360.79,44360.85,1433.83,4.8,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5516.json,28100.0,life_of_rights,2,,23,,23000.0,0,3121.02,812.12,342.54,189.95,33.89,19.77,,,,,,,,,4519.29,9035.55,,4.34,1,0,0,1,1,0,0,0,1,0,0,1,1,1
5519.json,32000.0,life_of_rights,1,,2,,1500.0,0,,,,,7676.31,,,,,,,,,,7676.31,7676.31,,1.25,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5521.json,65000.0,life_of_rights,1,,5,,15000.0,0,,,,,25788.62,,,,,,,,,,25788.62,34830.42,,1.62,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5522.json,24500.0,life_of_rights,1,,26,,15495.0,0,2259.03,,,4.24,415.78,71.29,,,23.51,214.34,,,,,2988.19,9884.97,3074.4,11.38,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5524.json,300000.0,life_of_rights,289,,10,,409999.0,0,,,,,,,71339.78,,,,,,,,71339.78,147694.41,,2.47,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5525.json,53999.0,life_of_rights,181,,10,,9500.0,1,,,,,6323.54,,,,,,,,,,6332.71,17388.9,5127.8,7.33,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5526.json,138000.0,life_of_rights,1,,50,,229999.0,0,,,,,,,16833.46,,,,,,,,16833.46,71031.06,19822.76,8.05,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5527.json,86750.0,partial_30_year,60,,37,,38750.0,0,,,,,7367.02,,,,,,,,,,7461.1,158558.02,8322.9,8.03,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5528.json,7700.0,partial_10_year,29,,9,,6299.99,1,,,,,2700.58,,,,,,,,,,2700.58,28531.0,1766.07,14.19,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5529.json,44250.0,life_of_rights,18,,67,,25000.0,0,,,,,5736.77,,,,,,,,,,5736.77,74602.76,7767.03,5.6,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5530.json,225000.0,life_of_rights,44,,99,,274999.0,0,5823.47,,,6603.19,3078.28,219.5,,18465.29,,,,,,,34189.73,108668.08,26045.19,11.7,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5531.json,190000.0,fixed_return,1,,37,,170000.0,0,,,,,,,,,,,,,,,50000.0,250000.0,50000.0,56.0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5533.json,70000.0,life_of_rights,8,,46,,50000.0,0,,,,,10454.3,,,,,,,,,,10454.3,36228.85,10306.85,3.55,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5534.json,26000.07,life_of_rights,104,,44,,17000.0,1,,,,,2690.17,,,,,,,,,,2687.24,9700.41,2809.14,10.18,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5535.json,71000.0,30_year,17,,43,,68000.0,0,,,,,13372.51,,,,,,,,,,13372.51,53448.67,13059.4,3.64,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5536.json,1800.0,partial_10_year,1,,33,,4900.0,1,,,,4.86,0.62,481.94,,36.1,,2.53,,,,,526.05,6789.8,638.44,6.83,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5538.json,79500.0,life_of_rights,1,,14,,29500.0,0,,,,,,2564.39,,,,,,,,,2564.39,55286.12,2607.09,142.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540.json,10500.0,life_of_rights,2,,20,,6000.0,0,,,,,1786.74,,,,,,,,,,1786.74,29721.39,2595.64,3.98,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5543.json,31500.0,30_year,9,,14,,15799.990000000002,0,,,,,3983.15,,,,,,,,,,3983.15,29736.1,3699.24,14.44,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5544.json,19900.0,life_of_rights,128,,17,,17500.0,0,,,,,3825.52,,,,,,,,,,3825.52,19958.49,5111.97,3.55,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5545.json,77000.0,30_year,63,,42,,40000.0,0,,,,,7361.44,,,,,,,,,,7361.44,76292.49,6336.48,27.5,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5546.json,3000.0,life_of_rights,3,,9,,4800.0,1,,,,,156.79,,,,,,,,,,156.79,1057.35,326.21,3.86,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5548.json,38000.0,life_of_rights,1,,6,,24500.0,0,,,,,14082.41,,,,,,,,,,14082.41,23780.5,,2.25,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5549.json,202500.0,life_of_rights,2,,24,,99999.0,0,,,,,32578.95,,,,,,,,,,32578.95,144066.95,21701.61,15.48,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5550.json,53800.0,partial_30_year,274,,5,,3700.0,1,,,,,6322.74,,,,,,,,,,6322.74,80214.08,7042.67,11.42,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5552.json,130000.0,fixed_return,49,,26,,74999.0,0,,,,,,,78642.46,,,,,,,,78642.46,87162.62,,1.22,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5553.json,156000.0,life_of_rights,1,,21,,98000.0,0,,,,,,5128.77,,,,,,,,,5128.77,110572.23,5214.18,142.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556.json,40000.0,life_of_rights,4,,58,,72998.99,0,2598.02,970.32,3393.15,,,38.3,,22.16,,339.87,,,,,7361.82,34457.6,11485.87,3.86,1,0,0,1,1,0,0,0,1,0,0,1,1,1
5557.json,171150.0,fixed_return,1,,35,,39000.0,1,,,,,,,,,,,,,,,50000.0,250000.0,50000.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559.json,39000.0,30_year,16,,28,,22118.0,0,,,,,5307.5,,,,,,,,,,5307.5,46183.68,3935.67,15.38,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5561.json,26471.0,10_year,86,,12,,7250.0,0,,,,3771.84,1450.33,557.95,,0.01,,,,,,,5780.13,32434.12,7422.4,5.0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5562.json,25000.0,life_of_rights,75,,26,,14000.0,0,,,,,3078.06,,,,,,,,,,3078.06,33016.97,4581.3,6.92,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5564.json,9000.0,life_of_rights,70,,3,,6293.0,1,,,,,708.07,,,,,,,,,,723.17,3046.16,783.87,4.16,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5566.json,2500.0,partial_10_year,285,,2,,400.0,1,,,,,860.87,,,,,,,,,,860.87,59782.89,1650.38,9.42,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5567.json,2001.0,partial_10_year,13,,1,,0.0,1,,,,,706.42,,,,,,,,,,707.24,14997.09,805.21,11.49,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5568.json,3501.0,partial_10_year,16,,2,,0.9800000000000182,1,,,,,1052.84,,,,,,,,,,1054.99,25825.1,747.11,11.19,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5569.json,190000.0,life_of_rights,3,,20,,275000.0,0,,,,,,11023.99,,,,,,,,,41734.28,464134.85,74971.19,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570.json,14750.0,life_of_rights,90,,55,,12000.0,0,48.79,7.71,,929.54,163.75,5.74,,,,77.89,,,,,1233.43,17225.41,1124.02,20.13,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5571.json,16500.0,30_year,1,,12,,7088.0,0,,,,,1980.49,,,,,,,,,,1980.49,83866.55,2650.98,5.5,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5576.json,22200.0,life_of_rights,5,,5,,7000.0,0,,,,,,,4079.56,,,,,,,,4079.56,18633.93,5718.94,4.42,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5577.json,105000.0,life_of_rights,34,,16,,45000.0,0,,,,,17791.94,,,,,,,,,,17791.94,88267.47,21248.15,3.39,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5578.json,30000.0,life_of_rights,2293,,7,,5950.0,1,,,,,2431.78,,,,,,,,,,2431.78,72648.59,2802.56,9.5,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5580.json,63000.0,life_of_rights,1,,99,,62999.99,0,,,,,,2552.77,,,,,,,,,2552.77,55364.29,2600.28,142.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582.json,63500.0,life_of_rights,87,,34,,35000.0,0,,,,,12129.7,,,,,,,,,,12129.7,71608.63,8383.11,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583.json,10799.0,30_year,101,,43,,7900.0,0,,,,,1677.08,,,,,,,,,,1677.08,11966.41,1726.87,4.02,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5585.json,38000.0,life_of_rights,1,,15,,19500.0,0,2593.24,339.9,311.57,,389.71,164.25,,,,284.59,,,,,4083.26,92570.56,4535.94,6.0,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5586.json,125883.0,10_year,185,,5,,44000.0,0,,9845.8,,,,,19357.43,,,,,,,,29203.23,197680.62,31041.28,5.26,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5587.json,57000.0,partial_30_year,14,,26,,24000.0,1,,,,,6580.84,,,,,,,,,,6580.84,70038.21,6584.22,28.33,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5590.json,10400.0,fixed_return,71,,20,,2753.0,0,,3064.72,,,,,,,,,,,,,3064.72,54777.39,2948.79,13.21,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5593.json,143050.0,fixed_return,54,,32,,67706.0,0,19679.6,594.67,,,6176.13,1324.77,,,624.95,1643.09,,,,,30043.2,235290.46,25056.02,20.18,1,0,0,1,1,1,0,0,0,0,1,1,1,1
5595.json,190250.0,life_of_rights,193,,68,,110000.0,1,,,,18214.52,7105.52,2629.03,,,,,,,,,28540.67,200435.06,22036.38,6.55,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5596.json,17500.0,life_of_rights,1,,10,,8999.0,1,,,,,3156.2,,,,,,,,,,3156.2,13479.13,,2.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5597.json,12400.0,life_of_rights,7,,20,,12500.0,1,,,,1225.29,604.86,140.25,,,,,,,,,1970.4,4416.96,,2.58,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5599.json,124500.0,life_of_rights,109,,10,,95000.0,0,,,,,14074.3,,,,,,,,,,14074.3,89030.59,11191.13,69.21,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5603.json,44000.0,life_of_rights,32,,8,,7800.0,1,,,,6264.82,1065.63,559.55,,,,,,,,,8067.38,40583.31,6258.13,5.05,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5604.json,85250.0,life_of_rights,9,,16,,60249.990000000005,0,,,,,,,7524.97,,,,,,,,7524.97,62168.64,5607.06,57.67,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5606.json,275000.0,life_of_rights,35,,38,,200000.0,0,,,,,,,24795.56,,,,,,,,24795.56,104102.75,26571.31,69.74,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5607.json,24500.0,fixed_return,14,,18,,17000.0,0,,,,,,,5905.17,,,,,,,,5905.17,32921.19,5239.62,18.86,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5608.json,53000.0,life_of_rights,1,,8,,42750.0,1,,,,,13331.03,,,,,,,,,,13332.38,24876.9,,2.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5610.json,75000.0,life_of_rights,1,,151,,67499.99,0,,,,,,3235.25,,,,,,,,,3235.25,71435.01,3215.2,143.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611.json,150000.0,life_of_rights,1,,29,,111000.0,0,,,,,,6498.23,,,,,,,,,6498.23,139585.75,6460.98,142.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613.json,58000.0,life_of_rights,75,,78,,37950.0,0,5334.01,,,195.31,1395.09,24.22,,,33.49,70.03,,,,,7052.15,45578.65,6594.8,7.24,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5618.json,125000.0,life_of_rights,3,,5,,85000.0,1,,,,,11651.91,,,,,,,,,,11748.29,90379.33,12613.94,17.84,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5621.json,62800.0,life_of_rights,1,,10,,13250.0,1,,,,,16683.31,,,,,,,,,,16683.31,37798.28,,2.0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5623.json,14000.01,partial_30_year,101,,11,,8600.01,1,,,,,1923.68,,,,,,,,,,1923.68,12442.62,1791.6,4.15,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5624.json,37750.0,life_of_rights,66,,44,,27000.0,0,,,,,6088.17,,,,,,,,,,6088.17,16146.09,4909.93,6.45,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5625.json,24200.0,partial_30_year,7,,48,,32999.0,1,,,,,3477.02,,,,,,,,,,3477.02,21555.73,3122.17,11.62,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5627.json,14500.0,life_of_rights,33,,40,,7999.99,0,,,,,2415.58,,,,,,,,,,2415.58,10382.61,2131.76,5.47,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5628.json,9000.0,life_of_rights,32,,36,,5000.0,0,,,,,1377.53,,,,,,,,,,1377.53,5500.22,1419.68,5.2,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5630.json,59000.0,life_of_rights,19,,61,,32588.0,0,,,,,4602.44,,,,,,,,,,4602.44,40543.09,4217.93,13.31,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5631.json,6000.0,30_year,18,,11,,9999.99,0,,,,,961.44,,,,,,,,,,961.44,3380.13,851.2,5.44,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5632.json,13750.0,life_of_rights,25,,6,,4000.0,0,,,,4579.99,496.69,794.98,,,,,,,,,5871.66,9088.66,3029.33,2.68,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5633.json,23500.0,life_of_rights,2,,16,,19249.989999999998,1,,,,4790.56,612.9,136.24,,,,,,,,,5539.7,13156.56,3274.11,4.7,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5635.json,28500.0,life_of_rights,1,,43,,27000.0,1,,,,1948.58,749.4,250.14,,,,,,,,,2948.12,57695.07,3728.25,8.69,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5638.json,45000.0,30_year,56,,22,,44999.9,0,,,,,9797.08,,,,,,,,,,9797.08,30557.1,7874.9,6.02,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5639.json,80100.0,life_of_rights,11,,4,,40000.0,1,,,,12078.71,1779.96,3625.23,,,,,,,,,17483.9,45750.86,13957.11,5.11,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5640.json,42000.0,30_year,39,,10,,9014.0,0,,,,,8657.51,,,,,,,,,,8657.51,45673.02,10189.35,3.39,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5641.json,22000.0,life_of_rights,1,,18,,13999.99,0,,,,1548.15,3339.35,0.08,,,,,,,,,4887.58,4887.58,,1.39,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5643.json,150000.0,life_of_rights,1,,26,,77999.0,0,,,,,,,7475.62,,,,,,,,7475.62,31910.26,7303.01,39.71,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5644.json,141000.0,life_of_rights,46,,33,,100500.0,0,3269.79,2983.09,,301.43,521.27,255.74,,1752.48,,,,,,,9083.8,73785.9,8284.31,10.76,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5645.json,70750.0,life_of_rights,4,,20,,26176.0,0,6003.59,3421.07,,17.02,128.96,532.95,,,1.47,,,,,,10105.06,27993.91,9331.3,6.13,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5646.json,26600.0,30_year,1,,49,,20270.0,0,,,,,2908.16,,,,,,,,,,2908.16,33557.6,2454.95,32.73,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5647.json,5500.0,life_of_rights,4,,10,,2500.0,0,1250.35,379.08,54.43,23.37,74.05,2.16,,,,,,,,,1783.44,2770.8,923.6,3.24,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5648.json,186000.0,life_of_rights,62,,8,,41176.0,0,10384.06,2568.52,6845.44,,412.88,298.63,,,,871.16,,,,,21380.69,139345.91,26023.53,11.52,1,0,0,1,1,0,0,0,1,0,1,1,1,1
5655.json,22000.0,fixed_return,880,,2,,823.0,0,,,,,13152.54,,,,,,,,,,13152.54,180287.11,14456.4,4.33,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5656.json,26000.0,life_of_rights,10,,12,,17500.0,0,,,,,4424.75,,,,,,,,,,4424.75,54795.87,5050.66,9.26,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5658.json,14100.0,life_of_rights,41,,46,,9999.99,0,,,,,2203.81,,,,,,,,,,2203.81,13362.7,2550.76,5.32,1,0,0,1,0,0,0,0,0,0,0,1,1,1
5662.json,73500.0,life_of_rights,1,,83,,65650.0,0,,,,,,2599.3,,,,,,,,,2599.3,55834.31,2584.4,142.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663.json,8500.0,life_of_rights,23,,9,,4350.0,0,,,,,,,1866.64,,,,,,,,1866.64,6815.87,2271.96,4.86,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5664.json,250000.0,life_of_rights,8,,26,,100000.0,0,9500.16,,7339.68,772.87,,161.76,,5831.92,295.31,,,,,,23901.7,59619.29,19873.1,22.58,1,0,0,0,1,0,0,0,0,0,0,1,1,1
5665.json,19500.0,life_of_rights,13,,2,,0.0,1,1745.42,,,28.03,809.26,4.48,,1889.82,,24.67,,,,,4501.67,10557.43,2091.17,6.79,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5666.json,105900.0,fixed_return,68,,12,,15382.0,0,,,,,,,33591.35,,,,,,,,33591.35,175259.94,53936.44,6.83,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5667.json,24888.0,life_of_rights,9,,14,,16250.0,1,,,,,,1741.96,1821.73,,,,,,,,3563.69,20375.89,4950.19,4.46,1,0,1,0,1,0,0,0,0,1,1,1,1,1
5668.json,37500.0,life_of_rights,55,,35,,19000.0,0,,,,,3813.25,,,,,,,,,,3813.25,27509.57,3360.64,17.14,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5669.json,10050.0,life_of_rights,3,,11,,4100.0,0,,,,,3146.66,,,,,,,,,,3146.66,3146.66,,1.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5671.json,124500.0,life_of_rights,160,,72,,109800.0,0,6875.32,,,2591.98,14.52,1863.6,,1509.95,,4642.64,,,,,17498.0,248593.9,21199.61,7.15,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5673.json,56000.0,fixed_return,1,,9,,30900.0,0,,,,,,,12775.75,,,,,,,,12775.75,16144.13,5373.86,25.03,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5677.json,21944.27,life_of_rights,41,,8,,18500.0,0,,,,,4533.98,,,,,,,,,,4533.98,7764.98,2588.33,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678.json,56000.0,life_of_rights,69,,40,,19500.0,0,,,,,,,5171.65,,,,,,,,5171.65,37488.09,4860.79,9.39,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5680.json,75000.0,fixed_return,17,,18,,31000.0,0,9340.9,2795.71,,,793.71,338.35,,4691.76,,210.63,,,,,18171.05,88351.63,17881.73,4.87,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5681.json,29000.0,life_of_rights,17,,41,,22500.0,0,3262.43,808.9,,4.01,1.14,25.24,,,3.74,,,,,,4105.46,46191.7,5387.37,5.99,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5682.json,21600.0,life_of_rights,13,,20,,16450.0,0,,,,,,,2196.95,,,,,,,,2196.95,7196.43,1878.38,8.07,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5683.json,10000.0,life_of_rights,13,,41,,6500.0,0,,,,,1478.22,,,,,,,,,,1478.22,11818.92,2613.44,4.2,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5686.json,67500.0,life_of_rights,1,,100,,72850.0,0,,,,,,2588.21,,,,,,,,,2588.21,57148.02,2572.16,143.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687.json,125000.0,life_of_rights,8,,1,,0.0,1,,,,,14630.8,,,,,,,,,,14630.8,65075.76,13100.4,5.41,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5688.json,23000.0,life_of_rights,57,,37,,16000.0,0,,,,,,4753.3,,,,,,,,,4753.3,14085.71,2969.63,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691.json,30000.0,life_of_rights,33,,8,,12500.0,0,,,,,3872.65,,,,,,,,,,3872.65,22675.91,3647.82,5.22,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5694.json,35000.0,life_of_rights,13,,29,,23500.0,0,1569.13,,,839.57,546.39,4.11,,,55.76,78.15,,,,,3093.11,11004.08,3435.21,7.68,1,0,0,1,1,0,0,0,0,0,1,1,1,1
5696.json,14200.0,life_of_rights,4,,9,,5500.0,1,,,,,2766.38,,,,,,,,,,2766.38,8834.13,2817.7,2.39,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5697.json,7875.3,30_year,19,,10,,4500.0,0,,,,,1500.06,,,,,,,,,,1500.06,4812.01,1546.32,3.07,1,0,0,1,0,0,1,1,0,0,0,1,1,1
5698.json,45000.0,30_year,85,,27,,34500.0,0,,,,,7071.45,,,,,,,,,,7071.45,76695.13,6431.94,8.82,1,0,0,1,0,0,0,1,0,0,0,1,1,1
5699.json,24800.0,life_of_rights,1,,6,,9000.0,1,,,,,4276.36,,,,,,,,,,4276.62,11540.66,,2.31,1,0,0,1,0,0,1,0,0,0,0,1,1,1
